dataset,family,series,sample,elements,size_bucket,bins,shape,gib_per_s,speedup_vs_main,speedup_vs_noncooperative
c32,even,main,I32,268435456,large,16,strided_sweep,812.5710782876378,1.0,
c32,even,main,I32,268435456,large,16,sawtooth,817.7241478708622,1.0,
c32,even,main,I32,268435456,large,16,poison,799.4461939929712,1.0,
c32,even,main,I32,268435456,large,16,sawtooth:8192:2654435761:1,804.8706374474147,1.0,
c32,even,main,I32,268435456,large,32,concentrated:1.0,654.0228022268909,1.0,
c32,even,main,I32,268435456,large,32,concentrated:0.75,657.369909588029,1.0,
c32,even,main,I32,268435456,large,32,concentrated:0.5,712.2269888621151,1.0,
c32,even,main,I32,268435456,large,32,concentrated:0.25,764.9658840682984,1.0,
c32,even,main,I32,268435456,large,32,concentrated:0.0,799.4833042331887,1.0,
c32,even,main,I32,268435456,large,32,powerlaw:0.75,670.9228257051939,1.0,
c32,even,main,I32,268435456,large,32,powerlaw:0.25,756.4720833747473,1.0,
c32,even,main,I32,268435456,large,32,hash_synonym,743.4989468778789,1.0,
c32,even,main,I32,268435456,large,32,stale_resident:0.5,654.2154639175716,1.0,
c32,even,main,I32,268435456,large,32,stale_resident:0.25,654.2350348222059,1.0,
c32,even,main,I32,268435456,large,32,temporal_phases:0.10,799.3465378127613,1.0,
c32,even,main,I32,268435456,large,32,strided_sweep,757.3188077949492,1.0,
c32,even,main,I32,268435456,large,32,sawtooth,756.5339020167967,1.0,
c32,even,main,I32,268435456,large,32,poison,799.6584777708217,1.0,
c32,even,main,I32,268435456,large,32,sawtooth:8192:2654435761:1,757.082610794362,1.0,
c32,even,main,I32,268435456,large,64,concentrated:1.0,685.561684894824,1.0,
c32,even,main,I32,268435456,large,64,concentrated:0.75,682.1071337838438,1.0,
c32,even,main,I32,268435456,large,64,concentrated:0.5,723.0963582545714,1.0,
c32,even,main,I32,268435456,large,64,concentrated:0.25,758.7289814587613,1.0,
c32,even,main,I32,268435456,large,64,concentrated:0.0,799.3210886201214,1.0,
c32,even,main,I32,268435456,large,64,powerlaw:0.75,739.0119478007487,1.0,
c32,even,main,I32,268435456,large,64,powerlaw:0.25,766.1287185425978,1.0,
c32,even,main,I32,268435456,large,64,hash_synonym,755.7426986840848,1.0,
c32,even,main,I32,268435456,large,64,stale_resident:0.5,685.9067051557611,1.0,
c32,even,main,I32,268435456,large,64,stale_resident:0.25,685.664847477668,1.0,
c32,even,main,I32,268435456,large,64,temporal_phases:0.10,799.4373753895952,1.0,
c32,even,main,I32,268435456,large,64,strided_sweep,757.1767017026481,1.0,
c32,even,main,I32,268435456,large,64,sawtooth,756.7446770197365,1.0,
c32,even,main,I32,268435456,large,64,poison,799.4399419356997,1.0,
c32,even,main,I32,268435456,large,64,sawtooth:8192:2654435761:1,757.1835789448363,1.0,
c32,even,main,I32,268435456,large,128,concentrated:1.0,719.9811685618274,1.0,
c32,even,main,I32,268435456,large,128,concentrated:0.75,714.4449995471026,1.0,
c32,even,main,I32,268435456,large,128,concentrated:0.5,740.1229643824248,1.0,
c32,even,main,I32,268435456,large,128,concentrated:0.25,760.7481979020089,1.0,
c32,even,main,I32,268435456,large,128,concentrated:0.0,799.5296196106457,1.0,
c32,even,main,I32,268435456,large,128,powerlaw:0.75,739.4796289723906,1.0,
c32,even,main,I32,268435456,large,128,powerlaw:0.25,765.8930209597929,1.0,
c32,even,main,I32,268435456,large,128,hash_synonym,761.6033861459476,1.0,
c32,even,main,I32,268435456,large,128,stale_resident:0.5,720.2688106741202,1.0,
c32,even,main,I32,268435456,large,128,stale_resident:0.25,720.3020184278647,1.0,
c32,even,main,I32,268435456,large,128,temporal_phases:0.10,799.4056307659279,1.0,
c32,even,main,I32,268435456,large,128,strided_sweep,757.173430838025,1.0,
c32,even,main,I32,268435456,large,128,sawtooth,756.647504600083,1.0,
c32,even,main,I32,268435456,large,128,poison,799.2739981112478,1.0,
c32,even,main,I32,268435456,large,128,sawtooth:8192:2654435761:1,757.1528043154334,1.0,
c32,even,main,I32,268435456,large,256,concentrated:1.0,746.2990670505454,1.0,
c32,even,main,I32,268435456,large,256,concentrated:0.75,745.1080427399347,1.0,
c32,even,main,I32,268435456,large,256,concentrated:0.5,759.4244111512264,1.0,
c32,even,main,I32,268435456,large,256,concentrated:0.25,765.9180188247876,1.0,
c32,even,main,I32,268435456,large,256,concentrated:0.0,799.4353949450837,1.0,
c32,even,main,I32,268435456,large,256,powerlaw:0.75,741.7277871228041,1.0,
c32,even,main,I32,268435456,large,256,powerlaw:0.25,765.3470588449297,1.0,
c32,even,main,I32,268435456,large,256,hash_synonym,764.0232105784806,1.0,
c32,even,main,I32,268435456,large,256,stale_resident:0.5,746.8234335461926,1.0,
c32,even,main,I32,268435456,large,256,stale_resident:0.25,746.7115991597542,1.0,
c32,even,main,I32,268435456,large,256,temporal_phases:0.10,799.3983273058359,1.0,
c32,even,main,I32,268435456,large,256,strided_sweep,756.5494117348246,1.0,
c32,even,main,I32,268435456,large,256,sawtooth,756.3685905796849,1.0,
c32,even,main,I32,268435456,large,256,poison,798.9435965918743,1.0,
c32,even,main,I32,268435456,large,256,sawtooth:8192:2654435761:1,756.8654892301149,1.0,
c32,even,main,I32,268435456,large,512,concentrated:1.0,599.7398899207137,1.0,
c32,even,main,I32,268435456,large,512,concentrated:0.75,508.67358342593127,1.0,
c32,even,main,I32,268435456,large,512,concentrated:0.5,481.24096653156283,1.0,
c32,even,main,I32,268435456,large,512,concentrated:0.25,567.4780868697545,1.0,
c32,even,main,I32,268435456,large,512,concentrated:0.0,804.495488490042,1.0,
c32,even,main,I32,268435456,large,512,powerlaw:0.75,645.1197398839819,1.0,
c32,even,main,I32,268435456,large,512,powerlaw:0.25,711.0333785504567,1.0,
c32,even,main,I32,268435456,large,512,hash_synonym,757.0266290795587,1.0,
c32,even,main,I32,268435456,large,512,stale_resident:0.5,605.4811251527312,1.0,
c32,even,main,I32,268435456,large,512,stale_resident:0.25,608.1686059733121,1.0,
c32,even,main,I32,268435456,large,512,temporal_phases:0.10,804.5564172598671,1.0,
c32,even,main,I32,268435456,large,512,strided_sweep,499.5364218289969,1.0,
c32,even,main,I32,268435456,large,512,sawtooth,505.99476563913606,1.0,
c32,even,main,I32,268435456,large,512,poison,804.2835714712654,1.0,
c32,even,main,I32,268435456,large,512,sawtooth:8192:2654435761:1,456.6912657302187,1.0,
c32,even,main,I32,1073741824,large,8,concentrated:1.0,611.491397078926,1.0,
c32,even,main,I32,1073741824,large,8,concentrated:0.75,612.187680707205,1.0,
c32,even,main,I32,1073741824,large,8,concentrated:0.5,642.5810138313235,1.0,
c32,even,main,I32,1073741824,large,8,concentrated:0.25,736.3249761795772,1.0,
c32,even,main,I32,1073741824,large,8,concentrated:0.0,766.5595951400283,1.0,
c32,even,main,I32,1073741824,large,8,powerlaw:0.75,611.5160814501809,1.0,
c32,even,main,I32,1073741824,large,8,powerlaw:0.25,615.3982538643372,1.0,
c32,even,main,I32,1073741824,large,8,hash_synonym,672.7075830694149,1.0,
c32,even,main,I32,1073741824,large,8,stale_resident:0.5,611.7577480370503,1.0,
c32,even,main,I32,1073741824,large,8,stale_resident:0.25,611.9703842905284,1.0,
c32,even,main,I32,1073741824,large,8,temporal_phases:0.10,766.5219981829317,1.0,
c32,even,main,I32,1073741824,large,8,strided_sweep,841.6091482523501,1.0,
c32,even,main,I32,1073741824,large,8,sawtooth,852.1325145239562,1.0,
c32,even,main,I32,1073741824,large,8,poison,766.4420884444139,1.0,
c32,even,main,I32,1073741824,large,8,sawtooth:8192:2654435761:1,809.8330843865999,1.0,
c32,even,main,I32,1073741824,large,16,concentrated:1.0,614.7725011044748,1.0,
c32,even,main,I32,1073741824,large,16,concentrated:0.75,619.5126713300915,1.0,
c32,even,main,I32,1073741824,large,16,concentrated:0.5,673.2782721310591,1.0,
c32,even,main,I32,1073741824,large,16,concentrated:0.25,736.0550956263723,1.0,
c32,even,main,I32,1073741824,large,16,concentrated:0.0,766.7065392799509,1.0,
c32,even,main,I32,1073741824,large,16,powerlaw:0.75,651.364802682919,1.0,
c32,even,main,I32,1073741824,large,16,powerlaw:0.25,735.559159916072,1.0,
c32,even,main,I32,1073741824,large,16,hash_synonym,703.069760723221,1.0,
c32,even,main,I32,1073741824,large,16,stale_resident:0.5,614.7407505280667,1.0,
c32,even,main,I32,1073741824,large,16,stale_resident:0.25,614.9539556549029,1.0,
c32,even,main,I32,1073741824,large,16,temporal_phases:0.10,766.6336497981108,1.0,
c32,even,main,I32,1073741824,large,16,strided_sweep,787.909076549074,1.0,
c32,even,main,I32,1073741824,large,16,sawtooth,792.8453563888927,1.0,
c32,even,main,I32,1073741824,large,16,poison,766.6277996210549,1.0,
c32,even,main,I32,1073741824,large,16,sawtooth:8192:2654435761:1,764.7879452520634,1.0,
c32,even,main,I32,1073741824,large,32,concentrated:1.0,632.706375553585,1.0,
c32,even,main,I32,1073741824,large,32,concentrated:0.75,636.5518518043548,1.0,
c32,even,main,I32,1073741824,large,32,concentrated:0.5,693.1765219179592,1.0,
c32,even,main,I32,1073741824,large,32,concentrated:0.25,736.5983430065955,1.0,
c32,even,main,I32,1073741824,large,32,concentrated:0.0,766.7488613398486,1.0,
c32,even,main,I32,1073741824,large,32,powerlaw:0.75,651.1358014543075,1.0,
c32,even,main,I32,1073741824,large,32,powerlaw:0.25,732.9476215486005,1.0,
c32,even,main,I32,1073741824,large,32,hash_synonym,722.9790186456756,1.0,
c32,even,main,I32,1073741824,large,32,stale_resident:0.5,632.9482611369652,1.0,
c32,even,main,I32,1073741824,large,32,stale_resident:0.25,632.9763082896284,1.0,
c32,even,main,I32,1073741824,large,32,temporal_phases:0.10,766.3317055751112,1.0,
c32,even,main,I32,1073741824,large,32,strided_sweep,732.1244874851071,1.0,
c32,even,main,I32,1073741824,large,32,sawtooth,729.9931028572767,1.0,
c32,even,main,I32,1073741824,large,32,poison,765.9149685117004,1.0,
c32,even,main,I32,1073741824,large,32,sawtooth:8192:2654435761:1,732.623286993336,1.0,
c32,even,main,I32,1073741824,large,64,concentrated:1.0,666.3406430940079,1.0,
c32,even,main,I32,1073741824,large,64,concentrated:0.75,662.4657737518519,1.0,
c32,even,main,I32,1073741824,large,64,concentrated:0.5,704.4536033005473,1.0,
c32,even,main,I32,1073741824,large,64,concentrated:0.25,734.2812954249159,1.0,
c32,even,main,I32,1073741824,large,64,concentrated:0.0,766.7982787870538,1.0,
c32,even,main,I32,1073741824,large,64,powerlaw:0.75,719.1068531514031,1.0,
c32,even,main,I32,1073741824,large,64,powerlaw:0.25,736.0182847091339,1.0,
c32,even,main,I32,1073741824,large,64,hash_synonym,732.5696461595085,1.0,
c32,even,main,I32,1073741824,large,64,stale_resident:0.5,666.8169572176895,1.0,
c32,even,main,I32,1073741824,large,64,stale_resident:0.25,666.7271642442071,1.0,
c32,even,main,I32,1073741824,large,64,temporal_phases:0.10,766.4409729649745,1.0,
c32,even,main,I32,1073741824,large,64,strided_sweep,732.5363808525143,1.0,
c32,even,main,I32,1073741824,large,64,sawtooth,729.6884250718257,1.0,
c32,even,main,I32,1073741824,large,64,poison,766.4421284174833,1.0,
c32,even,main,I32,1073741824,large,64,sawtooth:8192:2654435761:1,733.3733768581181,1.0,
c32,even,main,I32,1073741824,large,128,concentrated:1.0,700.8141590273576,1.0,
c32,even,main,I32,1073741824,large,128,concentrated:0.75,695.8294221864343,1.0,
c32,even,main,I32,1073741824,large,128,concentrated:0.5,720.2712618720645,1.0,
c32,even,main,I32,1073741824,large,128,concentrated:0.25,735.451025141275,1.0,
c32,even,main,I32,1073741824,large,128,concentrated:0.0,766.3012345958701,1.0,
c32,even,main,I32,1073741824,large,128,powerlaw:0.75,719.7124344976677,1.0,
c32,even,main,I32,1073741824,large,128,powerlaw:0.25,735.9728359057431,1.0,
c32,even,main,I32,1073741824,large,128,hash_synonym,735.814672371448,1.0,
c32,even,main,I32,1073741824,large,128,stale_resident:0.5,701.4758543269704,1.0,
c32,even,main,I32,1073741824,large,128,stale_resident:0.25,701.5122541961036,1.0,
c32,even,main,I32,1073741824,large,128,temporal_phases:0.10,766.6325562184381,1.0,
c32,even,main,I32,1073741824,large,128,strided_sweep,732.0902259261212,1.0,
c32,even,main,I32,1073741824,large,128,sawtooth,729.6778212226018,1.0,
c32,even,main,I32,1073741824,large,128,poison,766.3247209136855,1.0,
c32,even,main,I32,1073741824,large,128,sawtooth:8192:2654435761:1,733.2153307708933,1.0,
c32,even,main,I32,1073741824,large,256,concentrated:1.0,726.0794902717897,1.0,
c32,even,main,I32,1073741824,large,256,concentrated:0.75,724.8826299193684,1.0,
c32,even,main,I32,1073741824,large,256,concentrated:0.5,734.5564937443005,1.0,
c32,even,main,I32,1073741824,large,256,concentrated:0.25,736.3988990285122,1.0,
c32,even,main,I32,1073741824,large,256,concentrated:0.0,766.5315784984156,1.0,
c32,even,main,I32,1073741824,large,256,powerlaw:0.75,721.7571012253964,1.0,
c32,even,main,I32,1073741824,large,256,powerlaw:0.25,736.7385398522808,1.0,
c32,even,main,I32,1073741824,large,256,hash_synonym,736.7157321019331,1.0,
c32,even,main,I32,1073741824,large,256,stale_resident:0.5,726.7348590912205,1.0,
c32,even,main,I32,1073741824,large,256,stale_resident:0.25,726.3959639983017,1.0,
c32,even,main,I32,1073741824,large,256,temporal_phases:0.10,766.5809275777174,1.0,
c32,even,main,I32,1073741824,large,256,strided_sweep,732.3648277072895,1.0,
c32,even,main,I32,1073741824,large,256,sawtooth,729.7226577023201,1.0,
c32,even,main,I32,1073741824,large,256,poison,766.6103158889317,1.0,
c32,even,main,I32,1073741824,large,256,sawtooth:8192:2654435761:1,732.9090959129834,1.0,
c32,even,main,I32,1073741824,large,512,concentrated:1.0,610.4800267680474,1.0,
c32,even,main,I32,1073741824,large,512,concentrated:0.75,507.18862330977794,1.0,
c32,even,main,I32,1073741824,large,512,concentrated:0.5,480.9179014131751,1.0,
c32,even,main,I32,1073741824,large,512,concentrated:0.25,566.5102405227128,1.0,
c32,even,main,I32,1073741824,large,512,concentrated:0.0,796.9426539560358,1.0,
c32,even,main,I32,1073741824,large,512,powerlaw:0.75,646.0443902468046,1.0,
c32,even,main,I32,1073741824,large,512,powerlaw:0.25,676.8357421625498,1.0,
c32,even,main,I32,1073741824,large,512,hash_synonym,751.816741100101,1.0,
c32,even,main,I32,1073741824,large,512,stale_resident:0.5,615.6288753791807,1.0,
c32,even,main,I32,1073741824,large,512,stale_resident:0.25,625.0432838650922,1.0,
c32,even,main,I32,1073741824,large,512,temporal_phases:0.10,796.9795084183726,1.0,
c32,even,main,I32,1073741824,large,512,strided_sweep,496.97860769230385,1.0,
c32,even,main,I32,1073741824,large,512,sawtooth,504.3492515269347,1.0,
c32,even,main,I32,1073741824,large,512,poison,796.8144186671221,1.0,
c32,even,main,I32,1073741824,large,512,sawtooth:8192:2654435761:1,458.50465310283147,1.0,
c32,even,main,I32,2000000000,large,8,concentrated:1.0,612.6275841047982,1.0,
c32,even,main,I32,2000000000,large,8,concentrated:0.75,613.1051013797238,1.0,
c32,even,main,I32,2000000000,large,8,concentrated:0.5,643.4042993860462,1.0,
c32,even,main,I32,2000000000,large,8,concentrated:0.25,737.8478205758108,1.0,
c32,even,main,I32,2000000000,large,8,concentrated:0.0,768.1707628358446,1.0,
c32,even,main,I32,2000000000,large,8,powerlaw:0.75,612.5949426592513,1.0,
c32,even,main,I32,2000000000,large,8,powerlaw:0.25,616.2263322009691,1.0,
c32,even,main,I32,2000000000,large,8,hash_synonym,673.6374045261794,1.0,
c32,even,main,I32,2000000000,large,8,stale_resident:0.5,612.7739008635366,1.0,
c32,even,main,I32,2000000000,large,8,stale_resident:0.25,612.7432622604093,1.0,
c32,even,main,I32,2000000000,large,8,temporal_phases:0.10,768.1543351840567,1.0,
c32,even,main,I32,2000000000,large,8,strided_sweep,845.1325591089765,1.0,
c32,even,main,I32,2000000000,large,8,sawtooth,855.6591964196482,1.0,
c32,even,main,I32,2000000000,large,8,poison,767.9864735341664,1.0,
c32,even,main,I32,2000000000,large,8,sawtooth:8192:2654435761:1,813.0157902235071,1.0,
c32,even,main,I32,2000000000,large,16,concentrated:1.0,615.6999920737245,1.0,
c32,even,main,I32,2000000000,large,16,concentrated:0.75,620.2428785747649,1.0,
c32,even,main,I32,2000000000,large,16,concentrated:0.5,674.1328133529465,1.0,
c32,even,main,I32,2000000000,large,16,concentrated:0.25,737.5597508950376,1.0,
c32,even,main,I32,2000000000,large,16,concentrated:0.0,768.0687747700642,1.0,
c32,even,main,I32,2000000000,large,16,powerlaw:0.75,652.1953511014859,1.0,
c32,even,main,I32,2000000000,large,16,powerlaw:0.25,736.8763791672953,1.0,
c32,even,main,I32,2000000000,large,16,hash_synonym,704.2674471497429,1.0,
c32,even,main,I32,2000000000,large,16,stale_resident:0.5,615.8726248897046,1.0,
c32,even,main,I32,2000000000,large,16,stale_resident:0.25,615.8966582176814,1.0,
c32,even,main,I32,2000000000,large,16,temporal_phases:0.10,768.1669893746406,1.0,
c32,even,main,I32,2000000000,large,16,strided_sweep,790.2214296519097,1.0,
c32,even,main,I32,2000000000,large,16,sawtooth,794.7265620579333,1.0,
c32,even,main,I32,2000000000,large,16,poison,768.1258086828449,1.0,
c32,even,main,I32,2000000000,large,16,sawtooth:8192:2654435761:1,768.7325609945003,1.0,
c32,even,main,I32,2000000000,large,32,concentrated:1.0,633.6635595726467,1.0,
c32,even,main,I32,2000000000,large,32,concentrated:0.75,637.565534085069,1.0,
c32,even,main,I32,2000000000,large,32,concentrated:0.5,694.1843523918739,1.0,
c32,even,main,I32,2000000000,large,32,concentrated:0.25,737.6976350948609,1.0,
c32,even,main,I32,2000000000,large,32,concentrated:0.0,767.842107192624,1.0,
c32,even,main,I32,2000000000,large,32,powerlaw:0.75,652.1976566674227,1.0,
c32,even,main,I32,2000000000,large,32,powerlaw:0.25,734.0728222308912,1.0,
c32,even,main,I32,2000000000,large,32,hash_synonym,724.0282330692488,1.0,
c32,even,main,I32,2000000000,large,32,stale_resident:0.5,633.7489523115987,1.0,
c32,even,main,I32,2000000000,large,32,stale_resident:0.25,633.7937975337735,1.0,
c32,even,main,I32,2000000000,large,32,temporal_phases:0.10,767.9275635688584,1.0,
c32,even,main,I32,2000000000,large,32,strided_sweep,733.6107947129317,1.0,
c32,even,main,I32,2000000000,large,32,sawtooth,730.7700609240067,1.0,
c32,even,main,I32,2000000000,large,32,poison,768.0700834814746,1.0,
c32,even,main,I32,2000000000,large,32,sawtooth:8192:2654435761:1,734.1422688289399,1.0,
c32,even,main,I32,2000000000,large,64,concentrated:1.0,667.2168305173226,1.0,
c32,even,main,I32,2000000000,large,64,concentrated:0.75,663.7233105183851,1.0,
c32,even,main,I32,2000000000,large,64,concentrated:0.5,705.2023122691705,1.0,
c32,even,main,I32,2000000000,large,64,concentrated:0.25,735.6476847991064,1.0,
c32,even,main,I32,2000000000,large,64,concentrated:0.0,768.0472731729749,1.0,
c32,even,main,I32,2000000000,large,64,powerlaw:0.75,720.1712730855504,1.0,
c32,even,main,I32,2000000000,large,64,powerlaw:0.25,737.5112735969674,1.0,
c32,even,main,I32,2000000000,large,64,hash_synonym,733.7044367211522,1.0,
c32,even,main,I32,2000000000,large,64,stale_resident:0.5,667.6564147475534,1.0,
c32,even,main,I32,2000000000,large,64,stale_resident:0.25,667.4999272692102,1.0,
c32,even,main,I32,2000000000,large,64,temporal_phases:0.10,767.9294818120146,1.0,
c32,even,main,I32,2000000000,large,64,strided_sweep,733.6298888272561,1.0,
c32,even,main,I32,2000000000,large,64,sawtooth,731.0649048993372,1.0,
c32,even,main,I32,2000000000,large,64,poison,767.9269531195476,1.0,
c32,even,main,I32,2000000000,large,64,sawtooth:8192:2654435761:1,734.4751926957301,1.0,
c32,even,main,I32,2000000000,large,128,concentrated:1.0,702.1166580345642,1.0,
c32,even,main,I32,2000000000,large,128,concentrated:0.75,696.7952903865757,1.0,
c32,even,main,I32,2000000000,large,128,concentrated:0.5,721.137123095976,1.0,
